Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,UNSD Geographical Grouping,Information Source,URL,Source Quality,latitude,longitude,weather_data,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2023.MMP0323,2023.MMP0323,Incident,Mediterranean,2023-04-21,2023,April,15.0,,15,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-21 00:00:00+00:00           1.0               18.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           17.200001            17.470835        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        47743.09375                0.0           41.928799   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           55.799999                    29.142494  ",2023-04-21 00:00:00+00:00,1.0,18.15,17.2,17.470835,0,0,47743.094,0.0,41.9288,55.8,29.142494
2023.MMP0324,2023.MMP0324,Incident,Mediterranean,2023-04-22,2023,April,29.0,,29,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-22 00:00:00+00:00           0.0           17.450001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               16.65            17.135416        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47864.058594                0.0           34.614334   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           45.360001                    45.158768  ",2023-04-22 00:00:00+00:00,0.0,17.45,16.65,17.135416,0,0,47864.06,0.0,34.614334,45.36,45.158768
2023.MMP0325,2023.MMP0325,Incident,Mediterranean,2023-04-23,2023,April,30.0,,30,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-23 00:00:00+00:00           1.0               18.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               16.65            17.416666        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47983.941406                0.0           23.051247   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               31.68                   145.440033  ",2023-04-23 00:00:00+00:00,1.0,18.15,16.65,17.416666,0,0,47983.94,0.0,23.051247,31.68,145.44003
2023.MMP0326,2023.MMP0326,Incident,Mediterranean,2023-04-24,2023,April,29.0,,29,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-24 00:00:00+00:00           1.0                19.6   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.6            18.454168        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48102.660156                0.0           26.758923   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           34.919998                   174.320236  ",2023-04-24 00:00:00+00:00,1.0,19.6,17.6,18.454168,0,0,48102.66,0.0,26.758923,34.92,174.32024
2023.MMP0327,2023.MMP0327,Incident,Mediterranean,2023-04-25,2023,April,29.0,,29,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-25 00:00:00+00:00           1.0               19.85   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                18.1            19.239584        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48220.101562                0.0           26.079508   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               33.48                    78.332016  ",2023-04-25 00:00:00+00:00,1.0,19.85,18.1,19.239584,0,0,48220.1,0.0,26.079508,33.48,78.332016
2023.MMP0328,2023.MMP0328,Incident,Mediterranean,2023-04-26,2023,April,21.0,,21,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-26 00:00:00+00:00           1.0               20.25   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               18.85            19.558332        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48336.15625                0.0           25.683926   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           34.200001                    64.922409  ",2023-04-26 00:00:00+00:00,1.0,20.25,18.85,19.558332,0,0,48336.156,0.0,25.683926,34.2,64.92241
2023.MMP0329,2023.MMP0329,Incident,Mediterranean,2023-04-27,2023,April,22.0,,22,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-27 00:00:00+00:00           1.0           20.450001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           19.049999            19.854168        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48450.71875                0.0           22.553934   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           29.519999                    98.227669  ",2023-04-27 00:00:00+00:00,1.0,20.45,19.05,19.854168,0,0,48450.72,0.0,22.553934,29.519999,98.22767
2023.MMP0330,2023.MMP0330,Incident,Mediterranean,2023-05-07,2023,May,4.0,,4,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retrieved from the coasts of Amra and Jebiniana, Sfax, Tunisia","34.9929426, 10.95532498",Uncategorized,Diwan FM (main source),https://archive.vn/pYo3o,1,34.9929426,10.95532498,"                       date  weather_code  temperature_2m_max  \
0 2023-05-07 00:00:00+00:00           3.0             25.7645   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           18.914501            21.927002        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49581.964844                0.0           20.240198   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           39.599998                   121.742195  ",2023-05-07 00:00:00+00:00,3.0,25.7645,18.914501,21.927002,0,0,49581.965,0.0,20.240198,39.6,121.742195
2023.MMP0331,2023.MMP0331,Incident,Mediterranean,2023-05-05,2023,May,1.0,,1,46.0,1.0,,,Guinea,Western Africa,Drowning,Italy,Central Mediterranean,"During a rescue off Lampedusa, Italy - embarked from Sfax, Tunisia","35.49697955, 12.60466092",Uncategorized,"IOM Italy, Arigento Notizie",https://archive.vn/elr7t,4,35.49697955,12.60466092,"                       date  weather_code  temperature_2m_max  \
0 2023-05-05 00:00:00+00:00           1.0           17.950001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.35            17.602085        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49477.222656                0.0           24.798225   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               31.68                   337.530945  ",2023-05-05 00:00:00+00:00,1.0,17.95,17.35,17.602085,0,0,49477.223,0.0,24.798225,31.68,337.53094
2023.MMP0332,2023.MMP0332,Incident,Mediterranean,2023-05-05,2023,May,1.0,,1,,,,,Unknown,Sub-Saharan Africa (P),Drowning,Italy,Central Mediterranean,"Remains retreived from the water during a seperate rescue operation off Lampedusa, Italy","35.49297506, 12.6005037",Uncategorized,"IOM Italy, Arigento Notizie",https://archive.vn/elr7t,4,35.49297506,12.6005037,"                       date  weather_code  temperature_2m_max  \
0 2023-05-05 00:00:00+00:00           1.0           17.950001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.35            17.602085        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49477.222656                0.0           24.798225   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               31.68                   337.530945  ",2023-05-05 00:00:00+00:00,1.0,17.95,17.35,17.602085,0,0,49477.223,0.0,24.798225,31.68,337.53094
2023.MMP0333,2023.MMP0333381,Split Incident,Mediterranean,2023-05-05,2023,May,,2.0,2,37.0,,,,"Burkina Faso,Unknown",Sub-Saharan Africa (P),Drowning,Italy,Central Mediterranean,"Southeast Lampedusa, Italy","35.45978426, 12.54709478",Uncategorized,"IOM Italy, ResQship",https://archive.vn/Y0W68,4,35.45978426,12.54709478,"                       date  weather_code  temperature_2m_max  \
0 2023-05-05 00:00:00+00:00           1.0           17.950001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.35            17.602085        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49477.222656                0.0           24.798225   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               31.68                   337.530945  ",2023-05-05 00:00:00+00:00,1.0,17.95,17.35,17.602085,0,0,49477.223,0.0,24.798225,31.68,337.53094
2023.MMP0333,2023.MMP0333382,Split Incident,Mediterranean,2023-05-05,2023,May,,1.0,1,,,1.0,,"Burkina Faso,Unknown",Western Africa,Drowning,Italy,Central Mediterranean,"42 KM off Lampedusa, Italy","35.45978426, 12.54709478",Uncategorized,"IOM Italy, ResQship, UNHCR",https://archive.vn/Y0W68,4,35.45978426,12.54709478,"                       date  weather_code  temperature_2m_max  \
0 2023-05-05 00:00:00+00:00           1.0           17.950001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.35            17.602085        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49477.222656                0.0           24.798225   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               31.68                   337.530945  ",2023-05-05 00:00:00+00:00,1.0,17.95,17.35,17.602085,0,0,49477.223,0.0,24.798225,31.68,337.53094
2023.MMP0334,2023.MMP0334,Incident,Mediterranean,2023-05-02,2023,May,2.0,26.0,28,,1.0,23.0,4.0,Morocco,Northern Africa,Drowning,Morocco,Western Mediterranean,"Remains washed ashore at plage El Mansouria, Ben Slimane, Morocco - among missing boat that embarked from Skhirat attempting to reach Cádiz through the 'Atlantic Route', 13 days earlier ","33.75321737, -7.297968438",Uncategorized,"Alarm Phone, AMDH Nador, Sabah Agadir, Al Akhbar Press, Al Hadat 24, CIPIMD, Caminando Fronteras",https://archive.vn/VIngt,4,33.75321737,-7.297968438,"                       date  weather_code  temperature_2m_max  \
0 2023-05-02 00:00:00+00:00           1.0             26.1015   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             15.3515            20.897335        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48795.554688                0.0           12.727921   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           31.319998                   309.600006  ",2023-05-02 00:00:00+00:00,1.0,26.1015,15.3515,20.897335,0,0,48795.555,0.0,12.7279215,31.319998,309.6
2023.MMP0335,2023.MMP0335,Incident,Mediterranean,2023-05-07,2023,May,14.0,,14,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Unspecified locations near Sfax, Tunisia","34.68919937, 10.73832929",Uncategorized,"Protection Civile Facebook, Al Jazeera, InfoMigrants",https://archive.vn/61ixW,5,34.68919937,10.73832929,"                       date  weather_code  temperature_2m_max  \
0 2023-05-07 00:00:00+00:00           2.0           24.265001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0              19.115             21.75042        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49517.976562                0.0           24.162947   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               40.68                   109.760712  ",2023-05-07 00:00:00+00:00,2.0,24.265001,19.115,21.75042,0,0,49517.977,0.0,24.162947,40.68,109.76071
2023.MMP0336,2023.MMP0336,Incident,Mediterranean,2023-05-08,2023,May,5.0,,5,,,,1.0,Unknown,Sub-Saharan Africa (P),Drowning,Tunisia,Central Mediterranean,"Two remains retreived from Chebba, two from Mahdia and two from Salakta, Mahdia governorate, Mahdia","35.39988718, 11.0391743",Uncategorized,"Jawhara FM, Al Chourouk",https://archive.vn/P5aGP,3,35.39988718,11.0391743,"                       date  weather_code  temperature_2m_max  \
0 2023-05-08 00:00:00+00:00          63.0             24.0105   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             15.5605            18.591749        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49785.601562               17.1           26.795223   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           55.439999                    17.717365  ",2023-05-08 00:00:00+00:00,63.0,24.0105,15.5605,18.59175,0,0,49785.6,17.1,26.795223,55.44,17.717365
2023.MMP0337,2023.MMP0337,Incident,Mediterranean,2023-05-09,2023,May,1.0,,1,,,,1.0,Unknown,Sub-Saharan Africa (P),Drowning,Tunisia,Central Mediterranean,"Remains retreived from Borj Ras, Mahdia, Tunisia","35.50695801, 11.07671581",Uncategorized,"Mosaique FM, Radio Mahdia",https://archive.vn/E1kX5,3,35.50695801,11.07671581,"                       date  weather_code  temperature_2m_max  \
0 2023-05-09 00:00:00+00:00          51.0           20.904501   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             15.9045            18.064917        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49924.617188                0.1           20.211363   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           44.279999                     1.945543  ",2023-05-09 00:00:00+00:00,51.0,20.904501,15.9045,18.064917,0,0,49924.617,0.1,20.211363,44.28,1.9455432
2023.MMP0338,2023.MMP0338,Incident,Mediterranean,2023-05-10,2023,May,1.0,,1,,,1.0,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains retreived in Zliten, Libya","32.47808041, 14.64219524",Uncategorized,IOM Libya,,4,32.47808041,14.64219524,"                       date  weather_code  temperature_2m_max  \
0 2023-05-10 00:00:00+00:00          61.0           18.807001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0              18.157            18.527832        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49319.589844                1.7           41.401566   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           53.639996                   344.232452  ",2023-05-10 00:00:00+00:00,61.0,18.807001,18.157,18.527832,0,0,49319.59,1.7,41.401566,53.639996,344.23245
